"gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","significance"
"DDX42",-0.0739498234181974,3.82380893397899,-1.44714678301684,0.148502359627627,0.180909806529677,-6.3374532863678,"Not_significant"
"PPP1R7",-0.0671550749156467,4.45621590237948,-1.44596855466357,0.148832425923473,0.181286045324071,-6.33914733254245,"Not_significant"
"CD300C",0.0977910282408736,3.72998223922573,1.44533312408819,0.149010667100886,0.181477271882029,-6.34006038113755,"Not_significant"
"DHX58",-0.106023367660668,3.50364489405166,-1.44447626830238,0.149251277815395,0.181744391762374,-6.34129096506844,"Not_significant"
"DSTN",-0.0781236549165323,4.41024689938602,-1.4439924996441,0.149387254529309,0.18188404004773,-6.34198541581185,"Not_significant"
"REL",0.0832486117743629,4.16340999244628,1.44290328952646,0.149693754593239,0.182231236884386,-6.34354813466164,"Not_significant"
"RBMXL1",-0.0690813369822765,3.8308843993571,-1.44170768137471,0.150030748505183,0.182615451472533,-6.34526215964628,"Not_significant"
"CHCHD5",0.0799981822108631,3.53596314429132,1.44130241071054,0.150145109642039,0.182727807776474,-6.3458428363844,"Not_significant"
"ZNF701",0.0559870688892721,3.25542822491254,1.44122895419852,0.150165845074707,0.182727807776474,-6.34594806844151,"Not_significant"
"CNST",0.0737565161684817,4.31508372408988,1.43910403971743,0.150766618312219,0.183432718946533,-6.3489898688051,"Not_significant"
"LRRC41",-0.078103219116076,3.51131328348244,-1.43871356957417,0.150877214822714,0.183541132573821,-6.34954834014958,"Not_significant"
"PSMD13",-0.0931641499900389,4.58379945701825,-1.43765850713449,0.151176360224771,0.183878851136395,-6.35105659553796,"Not_significant"
"ELF1",-0.0847078662888325,5.54433321880992,-1.43737043288928,0.151258117615708,0.183952097758189,-6.35146821892559,"Not_significant"
"RFC5",-0.0687709449441103,3.48291951614532,-1.43712485479197,0.15132784099393,0.184010690479663,-6.35181905586017,"Not_significant"
"ALOX15",-0.070575499522457,2.7345173064084,-1.4362541293137,0.151575251204726,0.184285298297447,-6.35306250972557,"Not_significant"
"CPT2",0.0721022329471728,3.68532352645454,1.43292024891005,0.152525406270813,0.185414104036296,-6.35781660497197,"Not_significant"
"MYL5",-0.0745532364846486,3.22133333114049,-1.43156761096319,0.152912201790986,0.185842019516445,-6.35974233539238,"Not_significant"
"SIPA1L1",-0.0975160980727141,3.5561691725334,-1.43153709777848,0.152920935857813,0.185842019516445,-6.35978575575856,"Not_significant"
"C2CD2L",-0.0534411048566321,3.30870902756095,-1.43083382680022,0.153122345036897,0.186050092807337,-6.36078625844935,"Not_significant"
"NAV1",0.0631049166382134,2.81764793208368,1.43078716284855,0.153135716243482,0.186050092807337,-6.36085262729148,"Not_significant"
"USP10",-0.107620018600219,5.08396970076825,-1.43000433049794,0.153360163856691,0.186296282107808,-6.36196570798025,"Not_significant"
"HAUS1",0.0791433142796407,3.03224591590444,1.42901375841967,0.15364453255757,0.186615180969028,-6.36337330044951,"Not_significant"
"OGDH",0.0612367718334283,3.37495985106852,1.427788947807,0.153996701140461,0.187016326523629,-6.36511240613336,"Not_significant"
"NPHP3",0.0653489752875469,3.27463226289704,1.42736276157095,0.154119386267827,0.187138708858902,-6.36571720017911,"Not_significant"
"CIAO1",-0.0568737265309052,4.34293528079614,-1.42649895225942,0.154368277351677,0.187414279582185,-6.36694246891792,"Not_significant"
"COQ10B",0.0818101935542774,4.34652527298967,1.42605253424789,0.15449702466611,0.18754392945896,-6.36757540145484,"Not_significant"
"GFRA2",0.0928764458891376,2.9584500646002,1.42292223284519,0.155402105807442,0.18861580015651,-6.37200803210352,"Not_significant"
"ATP6V1H",-0.0806707610523798,3.66490601130854,-1.4225223860008,0.155518005913155,0.188729651677218,-6.37257353534788,"Not_significant"
"METTL6",-0.0491624262100832,2.78879351212397,-1.42093460970758,0.155978890376835,0.189262068860428,-6.37481757124698,"Not_significant"
"FASN",-0.0795565542267029,3.51689678322108,-1.42035910699194,0.156146198218164,0.189438164628031,-6.37563032706235,"Not_significant"
"GPN1",-0.0713743374154818,4.27595413215186,-1.41966822340475,0.156347229462169,0.189655118141796,-6.37660559867594,"Not_significant"
"SUCLA2",-0.090014584998932,3.42105493060124,-1.41914340154648,0.156500072126035,0.189813563764337,-6.37734613816942,"Not_significant"
"NECAP2",-0.0871837649906766,4.84974739176281,-1.41903800435648,0.156530780408791,0.189823852828551,-6.37749482404656,"Not_significant"
"DCUN1D2",0.0585447364382636,3.61499204754236,1.41725051685013,0.157052276982858,0.190429230225807,-6.380014799809,"Not_significant"
"ZFYVE27",-0.0606974090180863,3.91597712192727,-1.41567963273807,0.157511669610182,0.190959144093764,-6.38222681048914,"Not_significant"
"CCDC47",0.0972190550376366,4.06682049979476,1.41550384141744,0.157563141869094,0.190994435808108,-6.38247419634508,"Not_significant"
"ZNF644",-0.0554178493937734,3.38977505368699,-1.41399494708723,0.1580054768691,0.191503445145308,-6.3845963650051,"Not_significant"
"LRR1",0.0613691315269085,3.22325867536157,1.4110899760032,0.158859729930584,0.192511486001294,-6.38867571030039,"Not_significant"
"CHERP",-0.0680589256271995,3.45367919255338,-1.41021464792356,0.159117820325696,0.192787403016742,-6.38990327041771,"Not_significant"
"EVX1",0.0765907993751984,3.14169503339876,1.41016469149617,0.159132559567736,0.192787403016742,-6.38997330652439,"Not_significant"
"ERAP1",0.0664247570257617,3.32369838862362,1.41007973003562,0.159157629143076,0.192790428380516,-6.39009241207125,"Not_significant"
"TOM1L2",0.0468701598906005,3.34319825418612,1.40932324941969,0.159380976035204,0.193033595620629,-6.39115259129728,"Not_significant"
"ASPSCR1",-0.0606882258246744,3.47330912501942,-1.4090455003255,0.159463039649977,0.193105603523387,-6.39154170462267,"Not_significant"
"ZNF75D",0.0628106743678085,3.23898491100826,1.4089116524466,0.159502597726712,0.193126125203268,-6.39172919200082,"Not_significant"
"ACTR8",-0.0787867356274194,3.3684962185,-1.40872368628815,0.15955816276235,0.193166019582315,-6.39199245572147,"Not_significant"
"STT3B",-0.0844331769608324,4.64209369060124,-1.40792969148494,0.159793039142312,0.193422951716906,-6.39310413335466,"Not_significant"
"CAPN1",0.119936658053873,4.50057009506302,1.40752435415449,0.159913045494204,0.193540785258042,-6.39367140929149,"Not_significant"
"PLEK",0.0841404854692058,6.67422073741633,1.40726578014224,0.159989636014078,0.193606047208308,-6.39403320303095,"Not_significant"
"DYM",0.0684694083389674,3.7403893782438,1.40699554092231,0.160069711538692,0.193675507331345,-6.39441124813684,"Not_significant"
"MORF4L1",0.0770208797546337,5.93294206009866,1.40649661163946,0.16021763086799,0.193827023405596,-6.39510902488174,"Not_significant"
"EFNA4",0.0605977302778502,3.33697661331715,1.40619028322983,0.160308500477449,0.19390948910606,-6.39553731836846,"Not_significant"
"RAP2A",-0.115869603104112,3.74465275594628,-1.40477554489782,0.160728677123493,0.194390205510019,-6.39751413623864,"Not_significant"
"CCNG2",0.0743924023866658,3.79279779720421,1.40464743844514,0.160766765859368,0.194408742348133,-6.39769304229843,"Not_significant"
"WDR12",0.0639742159534906,3.25975418577135,1.40427713132894,0.160876904402362,0.194514388519334,-6.39821010079173,"Not_significant"
"P2RX7",-0.0928893127141226,3.44073767082934,-1.40400826348071,0.160956908210604,0.194583574384539,-6.39858543526814,"Not_significant"
"SCRIB",-0.051181910390266,3.429869433375,-1.40357561321458,0.161085710092741,0.194711725148896,-6.39918925728293,"Not_significant"
"SLC22A17",0.069391922349741,3.06018781082438,1.4028743338458,0.161294649904193,0.194935082717135,-6.40016759549666,"Not_significant"
"OSGEP",-0.0734472088341125,3.97109198793802,-1.40280223910138,0.161316141510913,0.194935082717135,-6.40026814567346,"Not_significant"
"ZC3HAV1",-0.0778302445586458,5.07227386589101,-1.40254059620304,0.161394156075033,0.195001766450256,-6.40063301465134,"Not_significant"
"CINP",0.0822118734558881,3.31279389606887,1.40195210521628,0.161569731990226,0.195186291503327,-6.40145343654912,"Not_significant"
"MPPE1",0.0842887852967769,4.69617931837672,1.40186089419126,0.161596957685852,0.195191573411803,-6.40158056429575,"Not_significant"
"PSMG1",0.0784651023154597,3.21108205648657,1.40071619128425,0.161938937022555,0.195576988279078,-6.40317532627105,"Not_significant"
"DIP2B",0.0946927281576464,4.05414764285847,1.40015470192011,0.162106881830619,0.195752138797584,-6.40395710218468,"Not_significant"
"PER2",-0.068952544640962,3.53230072505992,-1.39909871640512,0.162423090509734,0.196106250500938,-6.40542653545318,"Not_significant"
"SLC48A1",0.0734107481179755,3.95132795072176,1.39747399845017,0.162910514131532,0.19666695423285,-6.40768522814039,"Not_significant"
"MCM9",-0.0569200662263096,3.0998019623657,-1.39660821552028,0.163170704946492,0.196953220880156,-6.40888778153514,"Not_significant"
"DIABLO",-0.06460159051439,4.61214415493871,-1.39495742627397,0.163667681855197,0.197525176024478,-6.41117864282012,"Not_significant"
"XPO7",0.0825303019301824,4.19040277250138,1.39447277764912,0.163813804406187,0.197673594720719,-6.41185069728596,"Not_significant"
"SPAST",0.0878080242847945,3.94154819757989,1.3940206882968,0.163950199151598,0.197810234631134,-6.41247739349504,"Not_significant"
"ASF1B",0.0713523718988087,3.32489281336983,1.38880255046185,0.165530722834928,0.199688969453831,-6.41969629965357,"Not_significant"
"API5",-0.0661881810505145,3.80951158569009,-1.38847717002617,0.165629657044451,0.199780101795885,-6.42014554976971,"Not_significant"
"DSTYK",0.054764510458857,3.64957336396643,1.38831752896534,0.1656782133479,0.199810451878623,-6.4203659266947,"Not_significant"
"LTN1",0.0684282341403426,3.51164531216322,1.38757027270198,0.165905641088358,0.200056484616076,-6.42139714435615,"Not_significant"
"TMEM175",0.0646474437326869,3.87255053425413,1.38606744340004,0.166363740929565,0.200580563421713,-6.42346938914193,"Not_significant"
"NFYA",0.0536785401724007,3.39191455295179,1.38376286664651,0.167068085768045,0.201401343760744,-6.42664283237921,"Not_significant"
"KREMEN2",0.0808426170026548,3.18118605092458,1.38363459609564,0.167107354869503,0.201420253731362,-6.4268193092976,"Not_significant"
"C17orf58",0.0746976030186639,2.98573008598812,1.38346122800671,0.16716044131206,0.20145581053285,-6.42705780642258,"Not_significant"
"NOC4L",-0.065374851727924,3.37669497804855,-1.38300472962248,0.167300284902297,0.201595899174734,-6.42768565533041,"Not_significant"
"DCLRE1C",0.0668885694471015,4.02575853224725,1.38289034973067,0.167335337816609,0.201609693933088,-6.42784293647419,"Not_significant"
"BRMS1",0.0633465195198015,4.53639638894959,1.38088554467566,0.167950630325516,0.202301472689745,-6.43059760199479,"Not_significant"
"EPB41L5",-0.0586473051816832,2.78449150042734,-1.3808651980747,0.167956883601801,0.202301472689745,-6.43062553854365,"Not_significant"
"TMEM115",0.0765468557190871,4.00457823007231,1.38001340681492,0.168218828489014,0.20256595957255,-6.43179470938853,"Not_significant"
"COPZ1",0.0641445904166122,4.72144005441942,1.37999691703442,0.168223902499485,0.20256595957255,-6.43181733624083,"Not_significant"
"RIOK2",-0.0715445115846025,3.06657352456749,-1.3798202805752,0.16827826189251,0.202602852385667,-6.4320596954162,"Not_significant"
"S100Z",0.0931153107055618,3.12627659510537,1.37908355347466,0.168505130305075,0.202847402105094,-6.43307021128204,"Not_significant"
"RGS12",0.0585244949564414,2.92809126676859,1.37733705378296,0.169043868869784,0.203467260994479,-6.4354636207087,"Not_significant"
"TMF1",-0.0717291661449835,3.49386584020971,-1.37540115188811,0.169642545341041,0.204131071589047,-6.43811307112277,"Not_significant"
"PTAFR",0.0816886100600147,5.66768020681267,1.37539912286926,0.169643173649345,0.204131071589047,-6.43811584607215,"Not_significant"
"AK2",-0.0576720701724573,3.94956780645471,-1.37509027428757,0.169738832465487,0.204210907817399,-6.43853818965527,"Not_significant"
"LSM3",0.0903991708298015,3.90268387253047,1.37503053337484,0.169757340534309,0.204210907817399,-6.43861987316566,"Not_significant"
"PPIB",-0.0867341077188417,5.31398261380785,-1.37457621003746,0.169898142105432,0.20435150425609,-6.43924095243214,"Not_significant"
"WTAP",0.0641089734479579,4.31864112903829,1.37436667971652,0.169963108254997,0.204400859983939,-6.43952732064857,"Not_significant"
"NOL8",-0.0708893552269618,4.03159776042562,-1.37361291827556,0.17019697103408,0.204629878244898,-6.44055713947332,"Not_significant"
"CPNE8",0.0838755686364987,3.03222856293595,1.37359846312553,0.170201458266216,0.204629878244898,-6.44057688319553,"Not_significant"
"EML3",0.0786941540976969,4.6775445351763,1.37241379184125,0.170569511601355,0.205015760993502,-6.44219427842956,"Not_significant"
"METTL21A",-0.0609382705414809,3.61241632827238,-1.37241085509931,0.170570424730105,0.205015760993502,-6.44219828615238,"Not_significant"
"TNFAIP8L2",0.0748808646554577,5.4606586047562,1.37211752267545,0.170661649847757,0.20509654584912,-6.44259854915454,"Not_significant"
"SMCHD1",-0.104818451423269,4.9165982107314,-1.37161162988293,0.170819066454,0.205256843920035,-6.44328865922412,"Not_significant"
"DMWD",0.0987902777677601,3.42154332023691,1.37075744348597,0.171085107741291,0.205547602365786,-6.44445331841865,"Not_significant"
"MSH5",-0.0486608582485895,2.93290219031663,-1.36962655619762,0.171437807768501,0.205942379205452,-6.44599414403426,"Not_significant"
"CYP2D6",0.0610637960347669,3.2541830561188,1.36937675881951,0.17151578790363,0.206007079803811,-6.44633432097641,"Not_significant"
"TNS1",0.122511625058326,4.1721237582792,1.36832760212959,0.171843597739266,0.20637178969222,-6.44776240228504,"Not_significant"
"GBP3",-0.124235130038159,3.35675993964359,-1.36783647172799,0.171997213338513,0.206527231705924,-6.44843054136791,"Not_significant"
"POMC",0.0838772791008733,3.05818900542252,1.3666027983048,0.172383535879195,0.206962015735762,-6.45010779417369,"Not_significant"
"RAB28",0.0536569169096666,3.2124140472562,1.36521445826751,0.172819070193826,0.207455752428035,-6.45199352950814,"Not_significant"
"KLC4",0.078844512900833,2.87530990632162,1.36350089038242,0.173357768662221,0.20807317343227,-6.4543183883506,"Not_significant"
"CEP44",0.0589769230077701,3.12533731897555,1.36315151803798,0.173467756021652,0.208175931457205,-6.45479203870362,"Not_significant"
"EEF1E1",-0.0723029939367859,3.05030410772521,-1.36124373925699,0.174069274647209,0.208868456695956,-6.4573763239526,"Not_significant"
"HIPK3",0.107388301318141,3.59352971006198,1.36068877454139,0.174244546933296,0.209049399544497,-6.45812740715597,"Not_significant"
"LSM14B",-0.0843120399998174,3.13883556900895,-1.36041473617097,0.17433114411962,0.209123918809786,-6.45849817560883,"Not_significant"
"SREK1",-0.0789786236841152,3.22293899619628,-1.35978834495248,0.174529207225249,0.209332110505667,-6.45934539214195,"Not_significant"
"KLHDC3",-0.0692902390390895,4.52257764238791,-1.35959202826071,0.174591316672597,0.209377202429184,-6.45961083779749,"Not_significant"
"GOLPH3",0.0794764576638274,4.97749499016528,1.35896458187889,0.174789935228682,0.209585966136203,-6.46045897173196,"Not_significant"
"SMG1",-0.0840094283047081,4.13478876907266,-1.35726717753472,0.175328097531799,0.210201751967868,-6.46275144564416,"Not_significant"
"TMEM50A",0.0759153163730524,5.46244792923347,1.35422363163067,0.176296157898314,0.211332699594315,-6.46685486617443,"Not_significant"
"PDIA5",0.0628495710162484,3.1815462303719,1.35323060576335,0.176612872763428,0.211682647526303,-6.4681917221541,"Not_significant"
"SLC2A6",0.0833318542163912,3.97692865220558,1.35063113325357,0.177443960251414,0.21264892163706,-6.47168664023358,"Not_significant"
"MED25",-0.0736919120136683,4.23824134048898,-1.34992220096273,0.177671121987889,0.212891281270841,-6.47263862240613,"Not_significant"
"NFE2L1",0.0566015718698738,4.05932235294284,1.34867789854424,0.178070356349689,0.213339726971902,-6.47430832121934,"Not_significant"
"DAZAP2",0.0708629747322878,6.06794132952755,1.34853655496059,0.178115748760145,0.213364180948163,-6.47449789004219,"Not_significant"
"ZNF587",0.0676826853927297,3.29517064376652,1.34793230987901,0.178309899129858,0.213566799672994,-6.47530807611206,"Not_significant"
"CNDP2",0.0581265535639375,4.45852629076584,1.34775356676039,0.17836736146059,0.21360566941039,-6.4755476700348,"Not_significant"
"FAM120B",-0.0920354582473344,4.28389127492097,-1.34712254484435,0.178570332896435,0.213818759746033,-6.47639326309375,"Not_significant"
"ACP6",0.0792121819967013,3.40989525440909,1.34406283007622,0.179556950577117,0.214969990871763,-6.48048782244292,"Not_significant"
"C3orf38",-0.0900253655372198,3.40687422563895,-1.34323297054942,0.179825241637051,0.215261021558802,-6.48159676068538,"Not_significant"
